pcds,oslaua,lat,long,oa21,lsoa21,msoa21
NE7 7RB,E08000021,54.999309,-1.583205,E00042215,E01008322,E02001714
NE7 7RD,E08000021,55.000897,-1.582501,E00042215,E01008322,E02001714
NE7 7RE,E08000021,55.002951,-1.586732,E00042205,E01008322,E02001714
NE7 7RF,E08000021,54.998767,-1.564499,E00042220,E01008319,E02001714
NE7 7RG,E08000021,54.996126,-1.562230,E00042186,E01008316,E02001719
NE7 7RH,E08000021,54.996126,-1.562230,E00042186,E01008316,E02001719
NE7 7RL,E08000021,54.994700,-1.580799,E00042227,E01008318,E02001719
NE7 7RN,E08000021,54.993244,-1.578094,E00042188,E01008318,E02001719
NE7 7RP,E08000021,54.993921,-1.573867,E00042184,E01008314,E02001719
NE7 7RQ,E08000021,54.994461,-1.569157,E00042192,E01008316,E02001719
NE7 7RR,E08000021,54.995129,-1.564961,E00042183,E01008316,E02001719
NE7 7RS,E08000021,54.995364,-1.565302,E00042183,E01008316,E02001719
NE7 7RT,E08000021,54.996444,-1.565759,E00042225,E01008316,E02001719
NE7 7RU,E08000021,54.997789,-1.567261,E00042225,E01008316,E02001719
NE7 7RW,E08000021,54.996126,-1.562230,E00042186,E01008316,E02001719
NE7 7RX,E08000021,54.996792,-1.565099,E00042225,E01008316,E02001719
NE7 7RY,E08000021,54.991972,-1.582093,E00042188,E01008318,E02001719
NE7 7RZ,E08000021,54.996381,-1.563040,E00042186,E01008316,E02001719
NE7 7SA,E08000021,54.992524,-1.580462,E00042188,E01008318,E02001719
NE7 7SB,E08000021,54.996062,-1.566904,E00042183,E01008316,E02001719
NE7 7SD,E08000021,54.997150,-1.567127,E00042183,E01008316,E02001719
NE7 7SF,E08000021,55.003188,-1.561856,E00042213,E01008319,E02001714
NE7 7SP,E08000021,55.003149,-1.578944,E00042206,E01008320,E02001714
NE7 7SQ,E08000021,55.007631,-1.580930,E00042200,E01008320,E02001714
NE7 7SR,E08000021,55.007224,-1.582623,E00042199,E01008320,E02001714
NE7 7SS,E08000021,55.003006,-1.579071,E00042206,E01008320,E02001714
NE7 7ST,E08000021,55.006233,-1.581898,E00042190,E01008320,E02001714
NE7 7SU,E08000021,55.001468,-1.581166,E00042214,E01008322,E02001714
NE7 7SX,E08000021,55.001914,-1.582959,E00042205,E01008322,E02001714
NE7 7SY,E08000021,55.005533,-1.579654,E00042190,E01008320,E02001714
NE7 7SZ,E08000021,55.005840,-1.583277,E00042190,E01008320,E02001714
NE7 7TA,E08000021,54.999182,-1.582815,E00042214,E01008322,E02001714
NE7 7TB,E08000021,55.000768,-1.581642,E00042214,E01008322,E02001714
NE7 7TD,E08000021,55.006365,-1.578629,E00042190,E01008320,E02001714
NE7 7TE,E08000021,55.006480,-1.580473,E00042190,E01008320,E02001714
NE7 7TG,E08000022,55.009507,-1.577720,E00042977,E01008469,E02001755
NE7 7TH,E08000021,55.006660,-1.578172,E00042190,E01008320,E02001714
NE7 7TL,E08000021,54.990229,-1.587269,E00042196,E01008315,E02001719
NE7 7TP,E08000021,55.002659,-1.575025,E00175589,E01008323,E02001714
NE7 7TQ,E08000021,55.005028,-1.576642,E00042203,E01008323,E02001714
NE7 7TR,E08000021,55.006515,-1.572733,E00175589,E01008323,E02001714
NE7 7TS,E08000021,55.005269,-1.576045,E00042203,E01008323,E02001714
NE7 7TT,E08000021,55.004621,-1.573238,E00042203,E01008323,E02001714
NE7 7TU,E08000021,55.003874,-1.575403,E00175589,E01008323,E02001714
NE7 7TX,E08000021,55.004981,-1.573281,E00042203,E01008323,E02001714
NE7 7TY,E08000021,55.003261,-1.575019,E00175589,E01008323,E02001714
NE7 7TZ,E08000022,55.009893,-1.577404,E00042977,E01008469,E02001755
NE7 7UA,E08000021,55.004293,-1.577103,E00042206,E01008320,E02001714
NE7 7UB,E08000021,55.003536,-1.576517,E00042206,E01008320,E02001714
NE7 7UD,E08000021,55.005335,-1.574293,E00042203,E01008323,E02001714
NE7 7UE,E08000022,55.008141,-1.574952,E00042978,E01008469,E02001755
NE7 7UH,E08000022,55.009218,-1.577613,E00042977,E01008469,E02001755
NE7 7UJ,E08000022,55.010130,-1.578511,E00042977,E01008469,E02001755
NE7 7UL,E08000022,55.008560,-1.574025,E00190049,E01008469,E02001755
NE7 7UN,E08000022,55.009424,-1.574344,E00042976,E01008469,E02001755
NE7 7UQ,E08000021,55.005410,-1.575106,E00042203,E01008323,E02001714
NE7 7UR,E08000022,55.007759,-1.573674,E00042978,E01008469,E02001755
NE7 7UT,E08000022,55.007083,-1.573259,E00190049,E01008469,E02001755
NE7 7UU,E08000022,55.009835,-1.576388,E00042999,E01008474,E02001756
NE7 7UX,E08000021,55.005532,-1.574276,E00042203,E01008323,E02001714
NE7 7UY,E08000021,54.998817,-1.570908,E00175565,E01008314,E02001719
NE7 7WB,E08000021,54.977826,-1.578928,E00042129,E01008303,E02001725
NE7 7XA,E08000021,55.003283,-1.574001,E00175589,E01008323,E02001714
NE7 7XE,E08000022,55.009679,-1.575826,E00042977,E01008469,E02001755
NE7 7XH,E08000022,55.009846,-1.574386,E00042976,E01008469,E02001755
NE7 7XJ,E08000022,55.006934,-1.576872,E00042978,E01008469,E02001755
NE7 7XL,E08000022,55.006399,-1.575408,E00042978,E01008469,E02001755
NE7 7XN,E08000022,55.008010,-1.576079,E00042977,E01008469,E02001755
NE7 7XP,E08000022,55.007727,-1.577348,E00042977,E01008469,E02001755
NE7 7XQ,E08000022,55.006583,-1.576610,E00042978,E01008469,E02001755
NE7 7XR,E08000022,55.008032,-1.577267,E00042977,E01008469,E02001755
NE7 7XS,E08000022,55.006042,-1.576225,E00042978,E01008469,E02001755
NE7 7XT,E08000022,55.009252,-1.577269,E00042977,E01008469,E02001755
NE7 7XU,E08000022,55.007171,-1.575150,E00042978,E01008469,E02001755
NE7 7XX,E08000022,55.008904,-1.577226,E00042977,E01008469,E02001755
NE7 7YA,E08000021,54.996422,-1.590581,E00042182,E01008315,E02001719
NE7 7YB,E08000021,54.996825,-1.590186,E00042182,E01008315,E02001719
NE7 7YD,E08000021,54.996652,-1.589407,E00042182,E01008315,E02001719
NE7 7YE,E08000021,54.997047,-1.589184,E00042182,E01008315,E02001719
NE7 7YH,E08000021,54.995652,-1.588573,E00042182,E01008315,E02001719
NE7 7YJ,E08000021,54.995165,-1.590876,E00042182,E01008315,E02001719
NE7 7YL,E08000021,54.996607,-1.591924,E00042185,E01008317,E02001714
NE7 7YN,E08000021,54.996416,-1.591300,E00042185,E01008317,E02001714
NE7 7YP,E08000021,55.003667,-1.570121,E00042208,E01008319,E02001714
NE7 7YR,E08000021,55.002501,-1.570978,E00042208,E01008319,E02001714
NE7 7YS,E08000021,55.002811,-1.569599,E00042208,E01008319,E02001714
NE7 7YT,E08000021,55.003565,-1.571764,E00042208,E01008319,E02001714
NE7 7YU,E08000021,55.003695,-1.570606,E00042208,E01008319,E02001714
NE7 7YX,E08000021,55.003643,-1.568589,E00042208,E01008319,E02001714
NE70 7AB,E06000057,55.573533,-1.810960,E00139292,E01027374,E02005708
NE70 7AD,E06000057,55.595278,-1.823343,E00139301,E01027374,E02005708
NE70 7AE,E06000057,55.595068,-1.815109,E00139301,E01027374,E02005708
NE70 7DA,E06000057,55.594314,-1.826968,E00139301,E01027374,E02005708
NE70 7DB,E06000057,55.593803,-1.827494,E00139301,E01027374,E02005708
NE70 7DD,E06000057,55.594300,-1.829523,E00139302,E01027374,E02005708
NE70 7DE,E06000057,55.595316,-1.824060,E00139301,E01027374,E02005708
NE70 7DP,E06000057,55.591813,-1.818808,E00139301,E01027374,E02005708
NE70 7DR,E06000057,55.588020,-1.811861,E00139301,E01027374,E02005708
NE70 7DS,E06000057,55.585336,-1.819488,E00139301,E01027374,E02005708
NE70 7DT,E06000057,55.596664,-1.812089,E00139301,E01027374,E02005708
NE70 7DU,E06000057,55.596696,-1.803710,E00139295,E01027374,E02005708
NE70 7DX,E06000057,55.596261,-1.802504,E00139295,E01027374,E02005708
NE70 7DY,E06000057,55.595892,-1.800874,E00139295,E01027374,E02005708
NE70 7EA,E06000057,55.593374,-1.778863,E00139295,E01027374,E02005708
NE70 7EB,E06000057,55.595678,-1.775724,E00139295,E01027374,E02005708
NE70 7ED,E06000057,55.594391,-1.764973,E00139295,E01027374,E02005708
NE70 7EE,E06000057,55.602332,-1.768909,E00139295,E01027374,E02005708
NE70 7EF,E06000057,55.603650,-1.781837,E00139295,E01027374,E02005708
NE70 7EG,E06000057,55.606749,-1.803420,E00139295,E01027374,E02005708
NE70 7EH,E06000057,55.606499,-1.810214,E00139295,E01027374,E02005708
NE70 7EJ,E06000057,55.615849,-1.812585,E00139295,E01027374,E02005708
NE70 7EL,E06000057,55.625621,-1.817426,E00139347,E01027381,E02005708
NE70 7EN,E06000057,55.627313,-1.789979,E00139347,E01027381,E02005708
NE70 7EP,E06000057,55.602790,-1.768478,E00139295,E01027374,E02005708
NE70 7EQ,E06000057,55.611188,-1.802813,E00139295,E01027374,E02005708
NE70 7ER,E06000057,55.595957,-1.826104,E00139303,E01027374,E02005708
NE70 7ES,E06000057,55.595287,-1.828535,E00139303,E01027374,E02005708
NE70 7ET,E06000057,55.594765,-1.828125,E00139301,E01027374,E02005708
NE70 7EU,E06000057,55.602719,-1.829614,E00139300,E01027374,E02005708
NE70 7EW,E06000057,55.607859,-1.817306,E00139295,E01027374,E02005708
NE70 7EX,E06000057,55.602320,-1.828406,E00139300,E01027374,E02005708
NE70 7EY,E06000057,55.601913,-1.825205,E00139300,E01027374,E02005708
NE70 7EZ,E06000057,55.605430,-1.821460,E00139295,E01027374,E02005708
NE70 7HA,E06000057,55.603485,-1.831213,E00139300,E01027374,E02005708
NE70 7HB,E06000057,55.608517,-1.831589,E00139295,E01027374,E02005708
NE70 7HL,E06000057,55.551629,-1.784375,E00139292,E01027374,E02005708
NE70 7HN,E06000057,55.580344,-1.810422,E00139301,E01027374,E02005708
NE70 7HP,E06000057,55.569960,-1.806981,E00139292,E01027374,E02005708
NE70 7HQ,E06000057,55.570234,-1.840522,E00139301,E01027374,E02005708
NE70 7HR,E06000057,55.570706,-1.806282,E00139292,E01027374,E02005708
NE70 7HS,E06000057,55.576029,-1.786906,E00139292,E01027374,E02005708
NE70 7HT,E06000057,55.564281,-1.790377,E00139292,E01027374,E02005708
NE70 7HU,E06000057,55.551019,-1.795426,E00139292,E01027374,E02005708
NE70 7HW,E06000057,55.567331,-1.833001,E00139301,E01027374,E02005708
NE70 7HX,E06000057,55.551924,-1.783565,E00139292,E01027374,E02005708
NE70 7HY,E06000057,55.549761,-1.784607,E00139292,E01027374,E02005708
NE70 7HZ,E06000057,55.544785,-1.785791,E00139292,E01027374,E02005708
NE70 7JA,E06000057,55.566588,-1.783657,E00139292,E01027374,E02005708
NE70 7JB,E06000057,55.568641,-1.770772,E00139292,E01027374,E02005708
NE70 7JD,E06000057,55.569524,-1.772668,E00139292,E01027374,E02005708
NE70 7JE,E06000057,55.573981,-1.777638,E00139292,E01027374,E02005708
NE70 7JF,E06000057,55.567537,-1.761930,E00139292,E01027374,E02005708
NE70 7JG,E06000057,55.566744,-1.760730,E00139292,E01027374,E02005708
NE70 7JH,E06000057,55.565167,-1.758757,E00139292,E01027374,E02005708
NE70 7JJ,E06000057,55.565312,-1.759406,E00139292,E01027374,E02005708
NE70 7JL,E06000057,55.565668,-1.757343,E00139292,E01027374,E02005708
NE70 7JP,E06000057,55.571826,-1.759445,E00139292,E01027374,E02005708
NE70 7JQ,E06000057,55.565642,-1.762433,E00139292,E01027374,E02005708
NE70 7JR,E06000057,55.569473,-1.746188,E00139292,E01027374,E02005708
NE70 7JS,E06000057,55.578083,-1.747702,E00139292,E01027374,E02005708
NE70 7JT,E06000057,55.583822,-1.759167,E00139292,E01027374,E02005708
NE70 7JU,E06000057,55.564274,-1.791249,E00139292,E01027374,E02005708
NE70 7JW,E06000057,55.562662,-1.755268,E00139292,E01027374,E02005708
NE70 7JX,E06000057,55.401083,-1.697717,E00139184,E01027358,E02005703
NE70 7LA,E06000057,55.612095,-1.839352,E00139347,E01027381,E02005708
NE70 7LB,E06000057,55.613814,-1.841536,E00139347,E01027381,E02005708
NE70 7LE,E06000057,55.611837,-1.842985,E00139347,E01027381,E02005708
NE70 7LF,E06000057,55.612536,-1.848951,E00139347,E01027381,E02005708
NE70 7LG,E06000057,55.613933,-1.850441,E00139347,E01027381,E02005708
NE70 7LH,E06000057,55.611054,-1.856417,E00139347,E01027381,E02005708
NE70 7LJ,E06000057,55.608858,-1.867652,E00139347,E01027381,E02005708
NE70 7LL,E06000057,55.615272,-1.843165,E00139347,E01027381,E02005708
NE70 7LN,E06000057,55.619375,-1.829411,E00139347,E01027381,E02005708
NE70 7LQ,E06000057,55.614970,-1.846707,E00139347,E01027381,E02005708
NE70 7LS,E06000057,55.599429,-1.828501,E00139301,E01027374,E02005708
NE70 7LT,E06000057,55.599887,-1.828325,E00139300,E01027374,E02005708
NE70 7LU,E06000057,55.599615,-1.826723,E00139300,E01027374,E02005708
NE70 7LX,E06000057,55.599191,-1.825693,E00139300,E01027374,E02005708
NE70 7LY,E06000057,55.600203,-1.829196,E00139300,E01027374,E02005708
NE70 7LZ,E06000057,55.602469,-1.830662,E00139300,E01027374,E02005708
NE70 7NA,E06000057,55.601868,-1.831506,E00139300,E01027374,E02005708
NE70 7NB,E06000057,55.600996,-1.831256,E00139300,E01027374,E02005708
NE70 7ND,E06000057,55.598926,-1.828519,E00139301,E01027374,E02005708
NE70 7NE,E06000057,55.598989,-1.829138,E00139301,E01027374,E02005708
NE70 7NF,E06000057,55.598761,-1.827834,E00139300,E01027374,E02005708
NE70 7NG,E06000057,55.598099,-1.828602,E00139301,E01027374,E02005708
NE70 7NH,E06000057,55.598035,-1.828996,E00139301,E01027374,E02005708
NE70 7NJ,E06000057,55.597208,-1.828444,E00139301,E01027374,E02005708
NE70 7NN,E06000057,55.596720,-1.825752,E00139301,E01027374,E02005708
NE70 7NP,E06000057,55.596212,-1.828372,E00139303,E01027374,E02005708
NE70 7NQ,E06000057,55.596802,-1.826196,E00139301,E01027374,E02005708
NE70 7NR,E06000057,55.598029,-1.829570,E00139301,E01027374,E02005708
NE70 7NS,E06000057,55.594660,-1.831311,E00139302,E01027374,E02005708
NE70 7NT,E06000057,55.596421,-1.830244,E00139302,E01027374,E02005708
NE70 7NU,E06000057,55.596097,-1.829801,E00139302,E01027374,E02005708
NE70 7NW,E06000057,55.597468,-1.827240,E00139301,E01027374,E02005708
NE70 7NX,E06000057,55.595640,-1.830803,E00139302,E01027374,E02005708
NE70 7NY,E06000057,55.597268,-1.831510,E00139302,E01027374,E02005708
NE70 7NZ,E06000057,55.594418,-1.824461,E00139303,E01027374,E02005708
NE70 7PA,E06000057,55.593737,-1.825337,E00139301,E01027374,E02005708
NE70 7PB,E06000057,55.595848,-1.831897,E00139302,E01027374,E02005708
NE70 7PD,E06000057,55.594383,-1.832566,E00139302,E01027374,E02005708
NE70 7PE,E06000057,55.621838,-1.848601,E00139347,E01027381,E02005708
NE70 7PF,E06000057,55.622270,-1.864764,E00139347,E01027381,E02005708
NE70 7PG,E06000057,55.618704,-1.883337,E00139347,E01027381,E02005708
NE70 7PH,E06000057,55.628731,-1.904430,E00139346,E01027381,E02005708
NE70 7PJ,E06000057,55.639221,-1.869742,E00139337,E01027380,E02005707
NE70 7PL,E06000057,55.649846,-1.873536,E00139337,E01027380,E02005707
NE70 7PN,E06000057,55.646990,-1.850792,E00139337,E01027380,E02005707
NE70 7PP,E06000057,55.632655,-1.855119,E00139337,E01027380,E02005707
NE70 7PQ,E06000057,55.625679,-1.868072,E00139347,E01027381,E02005708
NE70 7PR,E06000057,55.594571,-1.830712,E00139302,E01027374,E02005708
NE70 7PS,E06000057,55.595128,-1.830630,E00139302,E01027374,E02005708
NE70 7PT,E06000057,55.594968,-1.832754,E00139302,E01027374,E02005708
NE70 7PW,E06000057,55.635302,-1.854645,E00139337,E01027380,E02005707
NE70 7QA,E06000057,55.598192,-1.830458,E00139300,E01027374,E02005708
NE70 7QB,E06000057,55.597870,-1.832158,E00139300,E01027374,E02005708
NE70 7QD,E06000057,55.597119,-1.834287,E00139302,E01027374,E02005708
NE70 7QE,E06000057,55.598568,-1.830946,E00139300,E01027374,E02005708
NE70 7QF,E06000057,55.597379,-1.834334,E00139302,E01027374,E02005708
NE70 7QG,E06000057,55.597265,-1.829986,E00139302,E01027374,E02005708
NE70 7QH,E06000057,55.604250,-1.846114,E00139300,E01027374,E02005708
NE70 7QJ,E06000057,55.597475,-1.831969,E00139302,E01027374,E02005708
NE70 7QL,E06000057,55.593082,-1.854976,E00139301,E01027374,E02005708
NE70 7QN,E06000057,55.583752,-1.850731,E00139301,E01027374,E02005708
NE70 7QP,E06000057,55.598059,-1.832363,E00139300,E01027374,E02005708
NE70 7QQ,E06000057,55.600529,-1.837685,E00139300,E01027374,E02005708
NE70 7QR,E06000057,55.599754,-1.830639,E00139300,E01027374,E02005708
NE71 6AA,E06000057,55.550524,-2.013731,E00139388,E01027390,E02005708
NE71 6AD,E06000057,55.551161,-2.016086,E00139388,E01027390,E02005708
NE71 6AE,E06000057,55.548376,-2.008525,E00139387,E01027390,E02005708
NE71 6AF,E06000057,55.546041,-2.008515,E00139390,E01027390,E02005708
NE71 6AG,E06000057,55.546095,-2.007707,E00139387,E01027390,E02005708
NE71 6AH,E06000057,55.551135,-2.010466,E00139388,E01027390,E02005708
NE71 6AJ,E06000057,55.555233,-2.007883,E00139387,E01027390,E02005708
NE71 6AL,E06000057,55.584777,-2.003368,E00176349,E01027381,E02005708
NE71 6AN,E06000057,55.586538,-2.002734,E00176349,E01027381,E02005708
NE71 6AQ,E06000057,55.553741,-1.992348,E00139305,E01027375,E02005708
NE71 6AR,E06000057,55.585235,-2.004986,E00176349,E01027381,E02005708
NE71 6AS,E06000057,55.550712,-2.017281,E00139388,E01027390,E02005708
NE71 6AT,E06000057,55.549625,-2.017392,E00139388,E01027390,E02005708
NE71 6AU,E06000057,55.584884,-2.004272,E00176349,E01027381,E02005708
NE71 6AW,E06000057,55.552168,-2.016093,E00139388,E01027390,E02005708
NE71 6AX,E06000057,55.547918,-2.010442,E00139387,E01027390,E02005708
NE71 6AY,E06000057,55.552851,-2.015000,E00139388,E01027390,E02005708
NE71 6AZ,E06000057,55.550290,-2.014374,E00139388,E01027390,E02005708
NE71 6BA,E06000057,55.597899,-2.108891,E00139332,E01027381,E02005708
NE71 6BD,E06000057,55.546965,-2.017169,E00139391,E01027390,E02005708
NE71 6BE,E06000057,55.545923,-2.016265,E00139392,E01027390,E02005708
NE71 6BF,E06000057,55.549616,-2.008034,E00139387,E01027390,E02005708
NE71 6BG,E06000057,55.546965,-2.016836,E00139391,E01027390,E02005708
NE71 6BH,E06000057,55.546255,-2.017399,E00139389,E01027390,E02005708
NE71 6BJ,E06000057,55.547073,-2.017945,E00139389,E01027390,E02005708
NE71 6BL,E06000057,55.546525,-2.018420,E00139389,E01027390,E02005708
NE71 6BN,E06000057,55.549194,-2.007796,E00139387,E01027390,E02005708
NE71 6BP,E06000057,55.548214,-2.017629,E00139389,E01027390,E02005708
NE71 6BQ,E06000057,55.549841,-2.007447,E00139387,E01027390,E02005708
NE71 6BS,E06000057,55.548943,-2.007605,E00139387,E01027390,E02005708
NE71 6BU,E06000057,55.546273,-2.016043,E00139391,E01027390,E02005708
NE71 6BW,E06000057,55.547756,-2.017533,E00139389,E01027390,E02005708
NE71 6BX,E06000057,55.550102,-2.007320,E00139387,E01027390,E02005708
NE71 6BY,E06000057,55.546390,-2.015615,E00139391,E01027390,E02005708
NE71 6BZ,E06000057,55.546085,-2.013983,E00139391,E01027390,E02005708
NE71 6DA,E06000057,55.546804,-2.013095,E00139391,E01027390,E02005708
NE71 6DB,E06000057,55.546840,-2.014157,E00139391,E01027390,E02005708
NE71 6DG,E06000057,55.547756,-2.013635,E00139391,E01027390,E02005708
NE71 6DJ,E06000057,55.547720,-2.015061,E00139391,E01027390,E02005708
NE71 6DL,E06000057,55.548017,-2.016646,E00139388,E01027390,E02005708
NE71 6DN,E06000057,55.547136,-2.016116,E00139391,E01027390,E02005708
NE71 6DQ,E06000057,55.547613,-2.012668,E00139388,E01027390,E02005708
NE71 6DR,E06000057,55.548421,-2.015347,E00139388,E01027390,E02005708
NE71 6DT,E06000057,55.549320,-2.015141,E00139388,E01027390,E02005708
NE71 6DU,E06000057,55.547999,-2.013064,E00139388,E01027390,E02005708
NE71 6DX,E06000057,55.549113,-2.013707,E00139388,E01027390,E02005708
NE71 6DY,E06000057,55.549697,-2.016663,E00139388,E01027390,E02005708
NE71 6DZ,E06000057,55.549724,-2.015284,E00139388,E01027390,E02005708
NE71 6EA,E06000057,55.549157,-2.018437,E00139389,E01027390,E02005708
NE71 6EB,E06000057,55.548411,-2.018161,E00139389,E01027390,E02005708
NE71 6ED,E06000057,55.546532,-2.026804,E00139328,E01027375,E02005708
NE71 6EE,E06000057,55.548159,-2.022352,E00139389,E01027390,E02005708
NE71 6EL,E06000057,55.539370,-1.970389,E00139305,E01027375,E02005708
NE71 6EN,E06000057,55.545286,-1.951605,E00139305,E01027375,E02005708
NE71 6EP,E06000057,55.551076,-1.939705,E00139305,E01027375,E02005708
NE71 6EQ,E06000057,55.547405,-2.019603,E00139389,E01027390,E02005708
NE71 6ER,E06000057,55.557715,-1.939124,E00139305,E01027375,E02005708
NE71 6ES,E06000057,55.558005,-1.942870,E00139305,E01027375,E02005708
NE71 6ET,E06000057,55.559825,-1.935084,E00139305,E01027375,E02005708
NE71 6EU,E06000057,55.562191,-1.962112,E00139305,E01027375,E02005708
NE71 6EW,E06000057,55.547167,-1.938274,E00139305,E01027375,E02005708
NE71 6EX,E06000057,55.561430,-1.976264,E00139305,E01027375,E02005708
NE71 6EY,E06000057,55.563399,-1.978886,E00139305,E01027375,E02005708
NE71 6EZ,E06000057,55.571453,-1.955887,E00176349,E01027381,E02005708
NE71 6HD,E06000057,55.589347,-2.084402,E00139332,E01027381,E02005708
NE71 6HE,E06000057,55.598252,-2.107519,E00139332,E01027381,E02005708
NE71 6HF,E06000057,55.566062,-2.121804,E00139328,E01027375,E02005708
NE71 6HG,E06000057,55.566198,-2.101580,E00139328,E01027375,E02005708
NE71 6HH,E06000057,55.575826,-2.049663,E00139332,E01027381,E02005708
NE71 6HJ,E06000057,55.586196,-2.067127,E00139332,E01027381,E02005708
NE71 6HL,E06000057,55.591435,-2.080876,E00139332,E01027381,E02005708
NE71 6HN,E06000057,55.589361,-2.078127,E00139332,E01027381,E02005708
NE71 6HP,E06000057,55.592555,-2.097079,E00139332,E01027381,E02005708
